seqno,configno,fitnessScore,dust,lcase_masking,soft_masking,ungapped,xdrop_gap,xdrop_gap_final,xdrop_ungap
872,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
872,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
872,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
872,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
872,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
873,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
874,1597,123.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
874,1598,123.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
875,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
875,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
876,1597,83.46025,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
876,1598,83.46025,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
877,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
877,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
878,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
878,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
879,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
879,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
880,2724,85.19825,no,FALSE,TRUE,FALSE,30,100,20
881,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
882,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
883,1974,97,20 64 1,FALSE,FALSE,FALSE,30,100,20
884,1597,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
884,1598,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
885,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
885,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
886,1724,100,20 64 1,FALSE,TRUE,FALSE,30,100,20
887,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
887,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
887,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
887,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
887,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
888,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
888,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
888,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
888,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
888,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
889,1849,93.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
890,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
890,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
890,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
890,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
890,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
891,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
892,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
892,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
893,2597,82.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
893,2598,82.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
893,2629,82.333333333,no,FALSE,TRUE,FALSE,0,0,20
893,2634,82.333333333,no,FALSE,TRUE,FALSE,0,0.1,20
893,2639,82.333333333,no,FALSE,TRUE,FALSE,0,0.5,20
893,2654,82.333333333,no,FALSE,TRUE,FALSE,0.1,0,20
893,2659,82.333333333,no,FALSE,TRUE,FALSE,0.1,0.1,20
893,2664,82.333333333,no,FALSE,TRUE,FALSE,0.1,0.5,20
893,2679,82.333333333,no,FALSE,TRUE,FALSE,0.5,0,20
893,2684,82.333333333,no,FALSE,TRUE,FALSE,0.5,0.1,20
893,2689,82.333333333,no,FALSE,TRUE,FALSE,0.5,0.5,20
894,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
895,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
896,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
896,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
897,1597,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
897,1598,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
898,1724,78.7545,20 64 1,FALSE,TRUE,FALSE,30,100,20
899,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
899,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
900,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
901,1724,100,20 64 1,FALSE,TRUE,FALSE,30,100,20
902,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
903,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
904,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
904,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
905,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
906,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
906,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
907,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
907,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
908,1847,142.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
908,1848,142.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
909,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
909,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
910,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
910,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
911,1597,83.45575,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
911,1598,83.45575,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
912,1599,86.9205,20 64 1,FALSE,TRUE,TRUE,30,100,20
913,1599,97,20 64 1,FALSE,TRUE,TRUE,30,100,20
914,1597,143.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
914,1598,143.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
915,1597,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
915,1598,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
916,1597,123.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
916,1598,123.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
917,1724,78.1865,20 64 1,FALSE,TRUE,FALSE,30,100,20
918,1974,86.9125,20 64 1,FALSE,FALSE,FALSE,30,100,20
919,1849,123.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
919,1954,123.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
919,1959,123.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
919,1964,123.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
919,1969,123.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
920,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
920,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
921,2724,85.19825,no,FALSE,TRUE,FALSE,30,100,20
922,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
923,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
924,1724,100,20 64 1,FALSE,TRUE,FALSE,30,100,20
925,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
925,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
926,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
927,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
928,2724,85.19825,no,FALSE,TRUE,FALSE,30,100,20
929,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
930,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
931,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
931,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
932,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
932,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
933,1597,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
933,1598,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
934,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
935,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
935,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
936,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
936,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
937,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
938,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
939,2599,113.5,no,FALSE,TRUE,TRUE,30,100,20
940,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
940,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
941,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
941,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
942,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
943,1724,79.9225,20 64 1,FALSE,TRUE,FALSE,30,100,20
944,1724,79.388,20 64 1,FALSE,TRUE,FALSE,30,100,20
945,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
945,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
946,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
946,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
947,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
947,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
948,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
948,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
949,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
949,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
950,1599,86.79,20 64 1,FALSE,TRUE,TRUE,30,100,20
951,1724,79.555,20 64 1,FALSE,TRUE,FALSE,30,100,20
952,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
952,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
953,1597,83.43025,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
953,1598,83.43025,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
954,1597,203.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
954,1598,203.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
955,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
955,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
956,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
957,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
957,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
958,1847,132.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
958,1848,132.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
958,2597,132.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
958,2598,132.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
959,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
959,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
960,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
960,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
961,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
962,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
963,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
963,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
964,1599,85.557,20 64 1,FALSE,TRUE,TRUE,30,100,20
965,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
966,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
967,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
968,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
969,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
969,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
970,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
970,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
971,1724,100,20 64 1,FALSE,TRUE,FALSE,30,100,20
972,1847,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
972,1848,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
973,2724,85.19825,no,FALSE,TRUE,FALSE,30,100,20
974,2597,132.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
974,2598,132.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
975,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
975,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
976,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
977,1597,153.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
977,1598,153.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
978,1724,79.82,20 64 1,FALSE,TRUE,FALSE,30,100,20
979,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
979,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
980,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
980,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
981,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
981,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
982,1847,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
982,1848,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
983,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
983,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
984,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
985,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
985,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
986,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
986,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
987,1847,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
987,1848,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
988,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
988,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
989,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
989,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
990,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
991,1597,203.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
991,1598,203.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
992,1724,78.9955,20 64 1,FALSE,TRUE,FALSE,30,100,20
993,1724,79.1615,20 64 1,FALSE,TRUE,FALSE,30,100,20
994,1847,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
994,1848,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
995,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
996,1847,132.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
996,1848,132.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
996,2597,132.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
996,2598,132.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
997,1847,132.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
997,1848,132.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
998,1597,2243.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
998,1598,2243.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
999,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1000,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
1000,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
1000,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
1000,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
1000,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
1001,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1002,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
1002,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
1003,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1003,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1004,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1005,1724,86.9625,20 64 1,FALSE,TRUE,FALSE,30,100,20
1006,1974,97,20 64 1,FALSE,FALSE,FALSE,30,100,20
1007,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1007,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1008,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1008,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1009,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
1009,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
1010,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1010,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1011,1597,203.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1011,1598,203.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1012,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1012,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1013,1724,79.765,20 64 1,FALSE,TRUE,FALSE,30,100,20
1014,1597,123.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1014,1598,123.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1015,1724,77.71,20 64 1,FALSE,TRUE,FALSE,30,100,20
1016,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1016,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1017,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1017,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1018,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1019,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1020,1599,86.648,20 64 1,FALSE,TRUE,TRUE,30,100,20
1021,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1021,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1022,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
1022,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
1023,2724,85.19825,no,FALSE,TRUE,FALSE,30,100,20
1024,1599,86.25375,20 64 1,FALSE,TRUE,TRUE,30,100,20
1025,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1026,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1027,1597,153.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1027,1598,153.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1028,1599,86.7675,20 64 1,FALSE,TRUE,TRUE,30,100,20
1029,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1030,1599,97,20 64 1,FALSE,TRUE,TRUE,30,100,20
1031,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1032,1597,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1032,1598,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1033,1847,122.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
1033,1848,122.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
1033,2597,122.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
1033,2598,122.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
1034,1974,86.957,20 64 1,FALSE,FALSE,FALSE,30,100,20
1035,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1036,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
1037,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1037,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1038,1599,86.734,20 64 1,FALSE,TRUE,TRUE,30,100,20
1039,1847,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
1039,1848,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
1040,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
1040,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
1041,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
1042,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1042,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1043,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1043,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1044,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1044,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1045,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
1045,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
1046,1724,127.17,20 64 1,FALSE,TRUE,FALSE,30,100,20
1047,1597,82.85025,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1047,1598,82.85025,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1048,2724,85.19825,no,FALSE,TRUE,FALSE,30,100,20
1049,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
1049,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
1050,1724,79.782,20 64 1,FALSE,TRUE,FALSE,30,100,20
1051,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1052,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1052,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1053,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1054,1597,193.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1054,1598,193.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1055,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
1055,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
1055,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
1055,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
1055,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
1056,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1057,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
1057,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
1058,1724,78.3645,20 64 1,FALSE,TRUE,FALSE,30,100,20
1059,1974,97,20 64 1,FALSE,FALSE,FALSE,30,100,20
1059,2724,97,no,FALSE,TRUE,FALSE,30,100,20
1060,2724,85.19825,no,FALSE,TRUE,FALSE,30,100,20
1061,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
1061,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
1062,1724,79.644,20 64 1,FALSE,TRUE,FALSE,30,100,20
1063,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1063,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1064,1599,86.48975,20 64 1,FALSE,TRUE,TRUE,30,100,20
1065,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
1066,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1067,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
1068,1597,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1068,1598,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1069,1597,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1069,1598,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1070,1597,83.00975,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1070,1598,83.00975,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1071,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
1071,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
1071,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
1071,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
1071,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
1072,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
1073,1597,163.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1073,1598,163.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1074,1597,213.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1074,1598,213.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1075,1724,88.94175,20 64 1,FALSE,TRUE,FALSE,30,100,20
1076,1597,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1076,1598,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1077,1974,86.915,20 64 1,FALSE,FALSE,FALSE,30,100,20
1078,1724,79.7135,20 64 1,FALSE,TRUE,FALSE,30,100,20
1079,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1079,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1080,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1081,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1082,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
1083,1724,87.1365,20 64 1,FALSE,TRUE,FALSE,30,100,20
1084,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
1085,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1085,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1086,1597,203.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
1086,1598,203.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
1087,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
