seqno,configno,distance,medianpercid,medianeval,hits,fitnessScore
9573,1724,0,99.333,0,1,79.6665
9578,1724,0,100,0,1,80
9579,1724,0,100,0,1,80
9582,1724,0,100,0,1,80
9584,1724,0,100,0,1,80
9587,1724,0,100,0,1,80
9588,1724,0,97.085,0,1,78.5425
9598,1724,0,100,0,1,80
9618,1724,0,100,0,1,80
9619,1724,0,100,0,1,80
9620,1724,0,100,0,1,80
9621,1724,0,100,0,1,80
9623,1724,0,100,0,3,100
9634,1724,0,100,0,1,80
9636,1724,0,100,0,1,80
9641,1724,0,100,0,1,80
9642,1724,0,100,0,1,80
9648,1724,0,100,0,1,80
9650,1724,0,100,0,1,80
9657,1724,0,100,0,1,80
9658,1724,0,99.7555,0,2,89.87775
9659,1724,0,100,0,3,100
9660,1724,0,100,0,1,80
9662,1724,0,100,0,1,80
9663,1724,0,100,0,1,80
9664,1724,0,100,0,1,80
9667,1724,0,100,0,1,80
9674,1724,0,100,0,1,80
9676,1724,0,100,0,1,80
9677,1724,0,100,0,1,80
9680,1724,0,100,0,1,80
9681,1724,0,98.765,0,1,79.3825
9682,1724,0,100,0,1,80
9685,1724,0,100,0,1,80
9686,1724,0,100,0,1,80
9688,1724,0,100,0,2,90
9695,1724,0,100,0,1,80
9698,1724,0,99.548,0,1,79.774
9700,1724,0,100,0,1,80
9701,1724,0,100,0,1,80
9707,1724,0,99.853,0,1,79.9265
9709,1724,0,100,0,2,90
9710,1724,0,100,0,2,90
9713,1724,0,100,0,1,80
9714,1724,0,100,0,1,80
9715,1724,0,100,0,1,80
9716,1724,0,100,0,1,80
9725,1724,0,100,0,1,80
9727,1724,0,99.772,0,2,89.886
9729,1724,0,100,0,1,80
9730,1724,0,100,0,1,80
9731,1724,0,99.841,0,1,79.9205
9732,1724,0,100,0,1,80
9733,1724,0,100,0,1,80
9734,1724,0,99.842,0,1,79.921
9735,1724,0,100,0,1,80
9737,1724,0,100,0,1,80
9741,1724,0,100,0,1,80
9746,1724,0,100,0,1,80
9747,1724,0,100,0,1,80
9748,1724,0,100,0,1,80
9750,1724,0,100,0,1,80
9751,1724,0,100,0,1,80
9752,1724,0,100,0,1,80
9754,1724,0,100,0,1,80
9757,1724,0,100,0,1,80
9759,1724,0,97.372,0,1,78.686
9761,1724,0,100,0,1,80
9769,1724,0,100,0,3,100
9771,1724,0,100,0,1,80
9775,1724,0,99.699,0,1,79.8495
9777,1724,0,100,0,1,80
9778,1724,0,100,0,1,80
9779,1724,0,100,0,1,80
9780,1724,0,100,0,1,80
9785,1724,0,100,0,1,80
9786,1724,0,95.7865,0,2,87.89325
9787,1724,0,100,0,1,80
9790,1724,0,100,0,1,80
9791,1724,0,100,0,1,80
9799,1724,0,95.7865,0,2,87.89325
9800,1724,0,99.818,0,1,79.909
9803,1724,0,100,0,1,80
9804,1724,0,100,0,1,80
9805,1724,0,100,0,1,80
9811,1724,0,100,0,1,80
9813,1724,0,100,0,1,80
9817,1724,0,100,0,1,80
9821,1724,0,100,0,1,80
9823,1724,0,99.794,0,1,79.897
9826,1724,0,100,0,1,80
9829,1724,0,99.798,0,1,79.899
9832,1724,0,100,0,1,80
9835,1724,0,100,0,1,80
9839,1724,0,100,0,1,80
9841,1724,0,100,0,1,80
9842,1724,0,99.82,0,1,79.91
9844,1724,0,100,0,1,80
9845,1724,0,100,0,1,80
9847,1724,0,100,0,1,80
9849,1724,0,100,0,1,80
9850,1724,0,94.915,0,1,77.4575
9851,1724,0,100,0,1,80
9859,1724,0,100,0,1,80
9860,1724,0,100,0,1,80
9861,1724,0,100,0,1,80
9863,1724,0,100,0,1,80
9865,1724,0,97.8835,0,2,88.94175
9867,1724,0,99.7645,0,2,89.88225
9872,1724,0,99.713,0,1,79.8565
9873,1724,0,100,0,1,80
9879,1724,0,99.847,0,1,79.9235
9880,1724,0,95.833,0,1,77.9165
9881,1724,0,100,0,1,80
9888,1724,0,100,0,1,80
9898,1724,0,99.556,0,1,79.778
9904,1724,0,100,0,1,80
9905,1724,0,100,0,1,80
9907,1724,0,100,0,1,80
9916,1724,0,100,0,1,80
9917,1724,0,99.042,0,1,79.521
9918,1724,0,99.633,0,1,79.8165
9923,1724,0,100,0,3,100
9927,1724,0,100,0,1,80
9928,1724,0,100,0,1,80
9934,1724,0,100,0,1,80
9937,1724,0,100,0,1,80
9941,1724,0,100,0,1,80
9943,1724,0,100,0,1,80
9944,1724,0,100,0,1,80
9948,1724,0,100,0,1,80
9951,1724,0,100,0,1,80
9956,1724,0,100,0,1,80
9959,1724,0,100,0,1,80
9961,1724,0,100,0,1,80
9962,1724,0,100,0,1,80
9963,1724,0,100,0,1,80
9966,1724,0,98.485,0,1,79.2425
9969,1724,0,99.69,0,1,79.845
9970,1724,0,100,0,1,80
9975,1724,0,100,0,1,80
9978,1724,0,100,0,1,80
9979,1724,0,100,0,2,90
9987,1724,0,95.521,0,2,87.7605
9989,1724,0,100,0,1,80
9990,1724,0,99.415,0,1,79.7075
9992,1724,0,97.222,0,1,78.611
9994,1724,0,100,0,1,80
9997,1724,0,98.63,0,1,79.315
10000,1724,0,100,0,1,80
