configno,dust,lcase_masking,soft_masking,ungapped,xdrop_gap,xdrop_gap_final,xdrop_ungap
2305,no,TRUE,FALSE,TRUE,0.5,0,100
2306,no,TRUE,FALSE,TRUE,0.5,0.1,0
2307,no,TRUE,FALSE,TRUE,0.5,0.1,0.1
2308,no,TRUE,FALSE,TRUE,0.5,0.1,0.5
2309,no,TRUE,FALSE,TRUE,0.5,0.1,20
2310,no,TRUE,FALSE,TRUE,0.5,0.1,100
2311,no,TRUE,FALSE,TRUE,0.5,0.5,0
2312,no,TRUE,FALSE,TRUE,0.5,0.5,0.1
2313,no,TRUE,FALSE,TRUE,0.5,0.5,0.5
2314,no,TRUE,FALSE,TRUE,0.5,0.5,20
2315,no,TRUE,FALSE,TRUE,0.5,0.5,100
2316,no,TRUE,FALSE,TRUE,0.5,10,0
2317,no,TRUE,FALSE,TRUE,0.5,10,0.1
2318,no,TRUE,FALSE,TRUE,0.5,10,0.5
2319,no,TRUE,FALSE,TRUE,0.5,10,20
2320,no,TRUE,FALSE,TRUE,0.5,10,100
2321,no,TRUE,FALSE,TRUE,0.5,100,0
2322,no,TRUE,FALSE,TRUE,0.5,100,0.1
2323,no,TRUE,FALSE,TRUE,0.5,100,0.5
2324,no,TRUE,FALSE,TRUE,0.5,100,20
2325,no,TRUE,FALSE,TRUE,0.5,100,100
2326,no,TRUE,FALSE,TRUE,30,0,0
2327,no,TRUE,FALSE,TRUE,30,0,0.1
2328,no,TRUE,FALSE,TRUE,30,0,0.5
2329,no,TRUE,FALSE,TRUE,30,0,20
2330,no,TRUE,FALSE,TRUE,30,0,100
2331,no,TRUE,FALSE,TRUE,30,0.1,0
2332,no,TRUE,FALSE,TRUE,30,0.1,0.1
2333,no,TRUE,FALSE,TRUE,30,0.1,0.5
2334,no,TRUE,FALSE,TRUE,30,0.1,20
2335,no,TRUE,FALSE,TRUE,30,0.1,100
2336,no,TRUE,FALSE,TRUE,30,0.5,0
2337,no,TRUE,FALSE,TRUE,30,0.5,0.1
2338,no,TRUE,FALSE,TRUE,30,0.5,0.5
2339,no,TRUE,FALSE,TRUE,30,0.5,20
2340,no,TRUE,FALSE,TRUE,30,0.5,100
2341,no,TRUE,FALSE,TRUE,30,10,0
2342,no,TRUE,FALSE,TRUE,30,10,0.1
2343,no,TRUE,FALSE,TRUE,30,10,0.5
2344,no,TRUE,FALSE,TRUE,30,10,20
2345,no,TRUE,FALSE,TRUE,30,10,100
2346,no,TRUE,FALSE,TRUE,30,100,0
2347,no,TRUE,FALSE,TRUE,30,100,0.1
2348,no,TRUE,FALSE,TRUE,30,100,0.5
2349,no,TRUE,FALSE,TRUE,30,100,20
2350,no,TRUE,FALSE,TRUE,30,100,100
2351,no,TRUE,FALSE,TRUE,100,0,0
2352,no,TRUE,FALSE,TRUE,100,0,0.1
2353,no,TRUE,FALSE,TRUE,100,0,0.5
2354,no,TRUE,FALSE,TRUE,100,0,20
2355,no,TRUE,FALSE,TRUE,100,0,100
2356,no,TRUE,FALSE,TRUE,100,0.1,0
2357,no,TRUE,FALSE,TRUE,100,0.1,0.1
2358,no,TRUE,FALSE,TRUE,100,0.1,0.5
2359,no,TRUE,FALSE,TRUE,100,0.1,20
2360,no,TRUE,FALSE,TRUE,100,0.1,100
2361,no,TRUE,FALSE,TRUE,100,0.5,0
2362,no,TRUE,FALSE,TRUE,100,0.5,0.1
2363,no,TRUE,FALSE,TRUE,100,0.5,0.5
2364,no,TRUE,FALSE,TRUE,100,0.5,20
2365,no,TRUE,FALSE,TRUE,100,0.5,100
2366,no,TRUE,FALSE,TRUE,100,10,0
2367,no,TRUE,FALSE,TRUE,100,10,0.1
2368,no,TRUE,FALSE,TRUE,100,10,0.5
2369,no,TRUE,FALSE,TRUE,100,10,20
2370,no,TRUE,FALSE,TRUE,100,10,100
2371,no,TRUE,FALSE,TRUE,100,100,0
2372,no,TRUE,FALSE,TRUE,100,100,0.1
2373,no,TRUE,FALSE,TRUE,100,100,0.5
2374,no,TRUE,FALSE,TRUE,100,100,20
2375,no,TRUE,FALSE,TRUE,100,100,100
2376,no,TRUE,FALSE,FALSE,0,0,0
2377,no,TRUE,FALSE,FALSE,0,0,0.1
2378,no,TRUE,FALSE,FALSE,0,0,0.5
2379,no,TRUE,FALSE,FALSE,0,0,20
2380,no,TRUE,FALSE,FALSE,0,0,100
2381,no,TRUE,FALSE,FALSE,0,0.1,0
2382,no,TRUE,FALSE,FALSE,0,0.1,0.1
2383,no,TRUE,FALSE,FALSE,0,0.1,0.5
2384,no,TRUE,FALSE,FALSE,0,0.1,20
2385,no,TRUE,FALSE,FALSE,0,0.1,100
2386,no,TRUE,FALSE,FALSE,0,0.5,0
2387,no,TRUE,FALSE,FALSE,0,0.5,0.1
2388,no,TRUE,FALSE,FALSE,0,0.5,0.5
2389,no,TRUE,FALSE,FALSE,0,0.5,20
2390,no,TRUE,FALSE,FALSE,0,0.5,100
2391,no,TRUE,FALSE,FALSE,0,10,0
2392,no,TRUE,FALSE,FALSE,0,10,0.1
2393,no,TRUE,FALSE,FALSE,0,10,0.5
2394,no,TRUE,FALSE,FALSE,0,10,20
2395,no,TRUE,FALSE,FALSE,0,10,100
2396,no,TRUE,FALSE,FALSE,0,100,0
2397,no,TRUE,FALSE,FALSE,0,100,0.1
2398,no,TRUE,FALSE,FALSE,0,100,0.5
2399,no,TRUE,FALSE,FALSE,0,100,20
2400,no,TRUE,FALSE,FALSE,0,100,100
2401,no,TRUE,FALSE,FALSE,0.1,0,0
2402,no,TRUE,FALSE,FALSE,0.1,0,0.1
2403,no,TRUE,FALSE,FALSE,0.1,0,0.5
2404,no,TRUE,FALSE,FALSE,0.1,0,20
2405,no,TRUE,FALSE,FALSE,0.1,0,100
2406,no,TRUE,FALSE,FALSE,0.1,0.1,0
2407,no,TRUE,FALSE,FALSE,0.1,0.1,0.1
2408,no,TRUE,FALSE,FALSE,0.1,0.1,0.5
2409,no,TRUE,FALSE,FALSE,0.1,0.1,20
2410,no,TRUE,FALSE,FALSE,0.1,0.1,100
2411,no,TRUE,FALSE,FALSE,0.1,0.5,0
2412,no,TRUE,FALSE,FALSE,0.1,0.5,0.1
2413,no,TRUE,FALSE,FALSE,0.1,0.5,0.5
2414,no,TRUE,FALSE,FALSE,0.1,0.5,20
2415,no,TRUE,FALSE,FALSE,0.1,0.5,100
2416,no,TRUE,FALSE,FALSE,0.1,10,0
2417,no,TRUE,FALSE,FALSE,0.1,10,0.1
2418,no,TRUE,FALSE,FALSE,0.1,10,0.5
2419,no,TRUE,FALSE,FALSE,0.1,10,20
2420,no,TRUE,FALSE,FALSE,0.1,10,100
2421,no,TRUE,FALSE,FALSE,0.1,100,0
2422,no,TRUE,FALSE,FALSE,0.1,100,0.1
2423,no,TRUE,FALSE,FALSE,0.1,100,0.5
2424,no,TRUE,FALSE,FALSE,0.1,100,20
2425,no,TRUE,FALSE,FALSE,0.1,100,100
2426,no,TRUE,FALSE,FALSE,0.5,0,0
2427,no,TRUE,FALSE,FALSE,0.5,0,0.1
2428,no,TRUE,FALSE,FALSE,0.5,0,0.5
2429,no,TRUE,FALSE,FALSE,0.5,0,20
2430,no,TRUE,FALSE,FALSE,0.5,0,100
2431,no,TRUE,FALSE,FALSE,0.5,0.1,0
2432,no,TRUE,FALSE,FALSE,0.5,0.1,0.1
2433,no,TRUE,FALSE,FALSE,0.5,0.1,0.5
2434,no,TRUE,FALSE,FALSE,0.5,0.1,20
2435,no,TRUE,FALSE,FALSE,0.5,0.1,100
2436,no,TRUE,FALSE,FALSE,0.5,0.5,0
2437,no,TRUE,FALSE,FALSE,0.5,0.5,0.1
2438,no,TRUE,FALSE,FALSE,0.5,0.5,0.5
2439,no,TRUE,FALSE,FALSE,0.5,0.5,20
2440,no,TRUE,FALSE,FALSE,0.5,0.5,100
2441,no,TRUE,FALSE,FALSE,0.5,10,0
2442,no,TRUE,FALSE,FALSE,0.5,10,0.1
2443,no,TRUE,FALSE,FALSE,0.5,10,0.5
2444,no,TRUE,FALSE,FALSE,0.5,10,20
2445,no,TRUE,FALSE,FALSE,0.5,10,100
2446,no,TRUE,FALSE,FALSE,0.5,100,0
2447,no,TRUE,FALSE,FALSE,0.5,100,0.1
2448,no,TRUE,FALSE,FALSE,0.5,100,0.5
2449,no,TRUE,FALSE,FALSE,0.5,100,20
2450,no,TRUE,FALSE,FALSE,0.5,100,100
2451,no,TRUE,FALSE,FALSE,30,0,0
2452,no,TRUE,FALSE,FALSE,30,0,0.1
2453,no,TRUE,FALSE,FALSE,30,0,0.5
2454,no,TRUE,FALSE,FALSE,30,0,20
2455,no,TRUE,FALSE,FALSE,30,0,100
2456,no,TRUE,FALSE,FALSE,30,0.1,0
2457,no,TRUE,FALSE,FALSE,30,0.1,0.1
2458,no,TRUE,FALSE,FALSE,30,0.1,0.5
2459,no,TRUE,FALSE,FALSE,30,0.1,20
2460,no,TRUE,FALSE,FALSE,30,0.1,100
2461,no,TRUE,FALSE,FALSE,30,0.5,0
2462,no,TRUE,FALSE,FALSE,30,0.5,0.1
2463,no,TRUE,FALSE,FALSE,30,0.5,0.5
2464,no,TRUE,FALSE,FALSE,30,0.5,20
2465,no,TRUE,FALSE,FALSE,30,0.5,100
2466,no,TRUE,FALSE,FALSE,30,10,0
2467,no,TRUE,FALSE,FALSE,30,10,0.1
2468,no,TRUE,FALSE,FALSE,30,10,0.5
2469,no,TRUE,FALSE,FALSE,30,10,20
2470,no,TRUE,FALSE,FALSE,30,10,100
2471,no,TRUE,FALSE,FALSE,30,100,0
2472,no,TRUE,FALSE,FALSE,30,100,0.1
2473,no,TRUE,FALSE,FALSE,30,100,0.5
2474,no,TRUE,FALSE,FALSE,30,100,20
2475,no,TRUE,FALSE,FALSE,30,100,100
2476,no,TRUE,FALSE,FALSE,100,0,0
2477,no,TRUE,FALSE,FALSE,100,0,0.1
2478,no,TRUE,FALSE,FALSE,100,0,0.5
2479,no,TRUE,FALSE,FALSE,100,0,20
2480,no,TRUE,FALSE,FALSE,100,0,100
2481,no,TRUE,FALSE,FALSE,100,0.1,0
2482,no,TRUE,FALSE,FALSE,100,0.1,0.1
2483,no,TRUE,FALSE,FALSE,100,0.1,0.5
2484,no,TRUE,FALSE,FALSE,100,0.1,20
2485,no,TRUE,FALSE,FALSE,100,0.1,100
2486,no,TRUE,FALSE,FALSE,100,0.5,0
2487,no,TRUE,FALSE,FALSE,100,0.5,0.1
2488,no,TRUE,FALSE,FALSE,100,0.5,0.5
2489,no,TRUE,FALSE,FALSE,100,0.5,20
2490,no,TRUE,FALSE,FALSE,100,0.5,100
2491,no,TRUE,FALSE,FALSE,100,10,0
2492,no,TRUE,FALSE,FALSE,100,10,0.1
2493,no,TRUE,FALSE,FALSE,100,10,0.5
2494,no,TRUE,FALSE,FALSE,100,10,20
2495,no,TRUE,FALSE,FALSE,100,10,100
2496,no,TRUE,FALSE,FALSE,100,100,0
2497,no,TRUE,FALSE,FALSE,100,100,0.1
2498,no,TRUE,FALSE,FALSE,100,100,0.5
2499,no,TRUE,FALSE,FALSE,100,100,20
2500,no,TRUE,FALSE,FALSE,100,100,100
2501,no,FALSE,TRUE,TRUE,0,0,0
2502,no,FALSE,TRUE,TRUE,0,0,0.1
2503,no,FALSE,TRUE,TRUE,0,0,0.5
2504,no,FALSE,TRUE,TRUE,0,0,20
2505,no,FALSE,TRUE,TRUE,0,0,100
2506,no,FALSE,TRUE,TRUE,0,0.1,0
2507,no,FALSE,TRUE,TRUE,0,0.1,0.1
2508,no,FALSE,TRUE,TRUE,0,0.1,0.5
2509,no,FALSE,TRUE,TRUE,0,0.1,20
2510,no,FALSE,TRUE,TRUE,0,0.1,100
2511,no,FALSE,TRUE,TRUE,0,0.5,0
2512,no,FALSE,TRUE,TRUE,0,0.5,0.1
2513,no,FALSE,TRUE,TRUE,0,0.5,0.5
2514,no,FALSE,TRUE,TRUE,0,0.5,20
2515,no,FALSE,TRUE,TRUE,0,0.5,100
2516,no,FALSE,TRUE,TRUE,0,10,0
2517,no,FALSE,TRUE,TRUE,0,10,0.1
2518,no,FALSE,TRUE,TRUE,0,10,0.5
2519,no,FALSE,TRUE,TRUE,0,10,20
2520,no,FALSE,TRUE,TRUE,0,10,100
2521,no,FALSE,TRUE,TRUE,0,100,0
2522,no,FALSE,TRUE,TRUE,0,100,0.1
2523,no,FALSE,TRUE,TRUE,0,100,0.5
2524,no,FALSE,TRUE,TRUE,0,100,20
2525,no,FALSE,TRUE,TRUE,0,100,100
2526,no,FALSE,TRUE,TRUE,0.1,0,0
2527,no,FALSE,TRUE,TRUE,0.1,0,0.1
2528,no,FALSE,TRUE,TRUE,0.1,0,0.5
2529,no,FALSE,TRUE,TRUE,0.1,0,20
2530,no,FALSE,TRUE,TRUE,0.1,0,100
2531,no,FALSE,TRUE,TRUE,0.1,0.1,0
2532,no,FALSE,TRUE,TRUE,0.1,0.1,0.1
2533,no,FALSE,TRUE,TRUE,0.1,0.1,0.5
2534,no,FALSE,TRUE,TRUE,0.1,0.1,20
2535,no,FALSE,TRUE,TRUE,0.1,0.1,100
2536,no,FALSE,TRUE,TRUE,0.1,0.5,0
2537,no,FALSE,TRUE,TRUE,0.1,0.5,0.1
2538,no,FALSE,TRUE,TRUE,0.1,0.5,0.5
2539,no,FALSE,TRUE,TRUE,0.1,0.5,20
2540,no,FALSE,TRUE,TRUE,0.1,0.5,100
2541,no,FALSE,TRUE,TRUE,0.1,10,0
2542,no,FALSE,TRUE,TRUE,0.1,10,0.1
2543,no,FALSE,TRUE,TRUE,0.1,10,0.5
2544,no,FALSE,TRUE,TRUE,0.1,10,20
2545,no,FALSE,TRUE,TRUE,0.1,10,100
2546,no,FALSE,TRUE,TRUE,0.1,100,0
2547,no,FALSE,TRUE,TRUE,0.1,100,0.1
2548,no,FALSE,TRUE,TRUE,0.1,100,0.5
2549,no,FALSE,TRUE,TRUE,0.1,100,20
2550,no,FALSE,TRUE,TRUE,0.1,100,100
2551,no,FALSE,TRUE,TRUE,0.5,0,0
2552,no,FALSE,TRUE,TRUE,0.5,0,0.1
2553,no,FALSE,TRUE,TRUE,0.5,0,0.5
2554,no,FALSE,TRUE,TRUE,0.5,0,20
2555,no,FALSE,TRUE,TRUE,0.5,0,100
2556,no,FALSE,TRUE,TRUE,0.5,0.1,0
2557,no,FALSE,TRUE,TRUE,0.5,0.1,0.1
2558,no,FALSE,TRUE,TRUE,0.5,0.1,0.5
2559,no,FALSE,TRUE,TRUE,0.5,0.1,20
2560,no,FALSE,TRUE,TRUE,0.5,0.1,100
2561,no,FALSE,TRUE,TRUE,0.5,0.5,0
2562,no,FALSE,TRUE,TRUE,0.5,0.5,0.1
2563,no,FALSE,TRUE,TRUE,0.5,0.5,0.5
2564,no,FALSE,TRUE,TRUE,0.5,0.5,20
2565,no,FALSE,TRUE,TRUE,0.5,0.5,100
2566,no,FALSE,TRUE,TRUE,0.5,10,0
2567,no,FALSE,TRUE,TRUE,0.5,10,0.1
2568,no,FALSE,TRUE,TRUE,0.5,10,0.5
2569,no,FALSE,TRUE,TRUE,0.5,10,20
2570,no,FALSE,TRUE,TRUE,0.5,10,100
2571,no,FALSE,TRUE,TRUE,0.5,100,0
2572,no,FALSE,TRUE,TRUE,0.5,100,0.1
2573,no,FALSE,TRUE,TRUE,0.5,100,0.5
2574,no,FALSE,TRUE,TRUE,0.5,100,20
2575,no,FALSE,TRUE,TRUE,0.5,100,100
2576,no,FALSE,TRUE,TRUE,30,0,0
2577,no,FALSE,TRUE,TRUE,30,0,0.1
2578,no,FALSE,TRUE,TRUE,30,0,0.5
2579,no,FALSE,TRUE,TRUE,30,0,20
2580,no,FALSE,TRUE,TRUE,30,0,100
2581,no,FALSE,TRUE,TRUE,30,0.1,0
2582,no,FALSE,TRUE,TRUE,30,0.1,0.1
2583,no,FALSE,TRUE,TRUE,30,0.1,0.5
2584,no,FALSE,TRUE,TRUE,30,0.1,20
2585,no,FALSE,TRUE,TRUE,30,0.1,100
2586,no,FALSE,TRUE,TRUE,30,0.5,0
2587,no,FALSE,TRUE,TRUE,30,0.5,0.1
2588,no,FALSE,TRUE,TRUE,30,0.5,0.5
2589,no,FALSE,TRUE,TRUE,30,0.5,20
2590,no,FALSE,TRUE,TRUE,30,0.5,100
2591,no,FALSE,TRUE,TRUE,30,10,0
2592,no,FALSE,TRUE,TRUE,30,10,0.1
2593,no,FALSE,TRUE,TRUE,30,10,0.5
2594,no,FALSE,TRUE,TRUE,30,10,20
2595,no,FALSE,TRUE,TRUE,30,10,100
2596,no,FALSE,TRUE,TRUE,30,100,0
2597,no,FALSE,TRUE,TRUE,30,100,0.1
2598,no,FALSE,TRUE,TRUE,30,100,0.5
2599,no,FALSE,TRUE,TRUE,30,100,20
2600,no,FALSE,TRUE,TRUE,30,100,100
2601,no,FALSE,TRUE,TRUE,100,0,0
2602,no,FALSE,TRUE,TRUE,100,0,0.1
2603,no,FALSE,TRUE,TRUE,100,0,0.5
2604,no,FALSE,TRUE,TRUE,100,0,20
2605,no,FALSE,TRUE,TRUE,100,0,100
2606,no,FALSE,TRUE,TRUE,100,0.1,0
2607,no,FALSE,TRUE,TRUE,100,0.1,0.1
2608,no,FALSE,TRUE,TRUE,100,0.1,0.5
2609,no,FALSE,TRUE,TRUE,100,0.1,20
2610,no,FALSE,TRUE,TRUE,100,0.1,100
2611,no,FALSE,TRUE,TRUE,100,0.5,0
2612,no,FALSE,TRUE,TRUE,100,0.5,0.1
2613,no,FALSE,TRUE,TRUE,100,0.5,0.5
2614,no,FALSE,TRUE,TRUE,100,0.5,20
2615,no,FALSE,TRUE,TRUE,100,0.5,100
2616,no,FALSE,TRUE,TRUE,100,10,0
2617,no,FALSE,TRUE,TRUE,100,10,0.1
2618,no,FALSE,TRUE,TRUE,100,10,0.5
2619,no,FALSE,TRUE,TRUE,100,10,20
2620,no,FALSE,TRUE,TRUE,100,10,100
2621,no,FALSE,TRUE,TRUE,100,100,0
2622,no,FALSE,TRUE,TRUE,100,100,0.1
2623,no,FALSE,TRUE,TRUE,100,100,0.5
2624,no,FALSE,TRUE,TRUE,100,100,20
2625,no,FALSE,TRUE,TRUE,100,100,100
2626,no,FALSE,TRUE,FALSE,0,0,0
2627,no,FALSE,TRUE,FALSE,0,0,0.1
2628,no,FALSE,TRUE,FALSE,0,0,0.5
2629,no,FALSE,TRUE,FALSE,0,0,20
2630,no,FALSE,TRUE,FALSE,0,0,100
2631,no,FALSE,TRUE,FALSE,0,0.1,0
2632,no,FALSE,TRUE,FALSE,0,0.1,0.1
2633,no,FALSE,TRUE,FALSE,0,0.1,0.5
2634,no,FALSE,TRUE,FALSE,0,0.1,20
2635,no,FALSE,TRUE,FALSE,0,0.1,100
2636,no,FALSE,TRUE,FALSE,0,0.5,0
2637,no,FALSE,TRUE,FALSE,0,0.5,0.1
2638,no,FALSE,TRUE,FALSE,0,0.5,0.5
2639,no,FALSE,TRUE,FALSE,0,0.5,20
2640,no,FALSE,TRUE,FALSE,0,0.5,100
2641,no,FALSE,TRUE,FALSE,0,10,0
2642,no,FALSE,TRUE,FALSE,0,10,0.1
2643,no,FALSE,TRUE,FALSE,0,10,0.5
2644,no,FALSE,TRUE,FALSE,0,10,20
2645,no,FALSE,TRUE,FALSE,0,10,100
2646,no,FALSE,TRUE,FALSE,0,100,0
2647,no,FALSE,TRUE,FALSE,0,100,0.1
2648,no,FALSE,TRUE,FALSE,0,100,0.5
2649,no,FALSE,TRUE,FALSE,0,100,20
2650,no,FALSE,TRUE,FALSE,0,100,100
2651,no,FALSE,TRUE,FALSE,0.1,0,0
2652,no,FALSE,TRUE,FALSE,0.1,0,0.1
2653,no,FALSE,TRUE,FALSE,0.1,0,0.5
2654,no,FALSE,TRUE,FALSE,0.1,0,20
2655,no,FALSE,TRUE,FALSE,0.1,0,100
2656,no,FALSE,TRUE,FALSE,0.1,0.1,0
2657,no,FALSE,TRUE,FALSE,0.1,0.1,0.1
2658,no,FALSE,TRUE,FALSE,0.1,0.1,0.5
2659,no,FALSE,TRUE,FALSE,0.1,0.1,20
2660,no,FALSE,TRUE,FALSE,0.1,0.1,100
2661,no,FALSE,TRUE,FALSE,0.1,0.5,0
2662,no,FALSE,TRUE,FALSE,0.1,0.5,0.1
2663,no,FALSE,TRUE,FALSE,0.1,0.5,0.5
2664,no,FALSE,TRUE,FALSE,0.1,0.5,20
2665,no,FALSE,TRUE,FALSE,0.1,0.5,100
2666,no,FALSE,TRUE,FALSE,0.1,10,0
2667,no,FALSE,TRUE,FALSE,0.1,10,0.1
2668,no,FALSE,TRUE,FALSE,0.1,10,0.5
2669,no,FALSE,TRUE,FALSE,0.1,10,20
2670,no,FALSE,TRUE,FALSE,0.1,10,100
2671,no,FALSE,TRUE,FALSE,0.1,100,0
2672,no,FALSE,TRUE,FALSE,0.1,100,0.1
2673,no,FALSE,TRUE,FALSE,0.1,100,0.5
2674,no,FALSE,TRUE,FALSE,0.1,100,20
2675,no,FALSE,TRUE,FALSE,0.1,100,100
2676,no,FALSE,TRUE,FALSE,0.5,0,0
2677,no,FALSE,TRUE,FALSE,0.5,0,0.1
2678,no,FALSE,TRUE,FALSE,0.5,0,0.5
2679,no,FALSE,TRUE,FALSE,0.5,0,20
2680,no,FALSE,TRUE,FALSE,0.5,0,100
2681,no,FALSE,TRUE,FALSE,0.5,0.1,0
2682,no,FALSE,TRUE,FALSE,0.5,0.1,0.1
2683,no,FALSE,TRUE,FALSE,0.5,0.1,0.5
2684,no,FALSE,TRUE,FALSE,0.5,0.1,20
2685,no,FALSE,TRUE,FALSE,0.5,0.1,100
2686,no,FALSE,TRUE,FALSE,0.5,0.5,0
2687,no,FALSE,TRUE,FALSE,0.5,0.5,0.1
2688,no,FALSE,TRUE,FALSE,0.5,0.5,0.5
2689,no,FALSE,TRUE,FALSE,0.5,0.5,20
2690,no,FALSE,TRUE,FALSE,0.5,0.5,100
2691,no,FALSE,TRUE,FALSE,0.5,10,0
2692,no,FALSE,TRUE,FALSE,0.5,10,0.1
2693,no,FALSE,TRUE,FALSE,0.5,10,0.5
2694,no,FALSE,TRUE,FALSE,0.5,10,20
2695,no,FALSE,TRUE,FALSE,0.5,10,100
2696,no,FALSE,TRUE,FALSE,0.5,100,0
2697,no,FALSE,TRUE,FALSE,0.5,100,0.1
2698,no,FALSE,TRUE,FALSE,0.5,100,0.5
2699,no,FALSE,TRUE,FALSE,0.5,100,20
2700,no,FALSE,TRUE,FALSE,0.5,100,100
2701,no,FALSE,TRUE,FALSE,30,0,0
2702,no,FALSE,TRUE,FALSE,30,0,0.1
2703,no,FALSE,TRUE,FALSE,30,0,0.5
2704,no,FALSE,TRUE,FALSE,30,0,20
2705,no,FALSE,TRUE,FALSE,30,0,100
2706,no,FALSE,TRUE,FALSE,30,0.1,0
2707,no,FALSE,TRUE,FALSE,30,0.1,0.1
2708,no,FALSE,TRUE,FALSE,30,0.1,0.5
2709,no,FALSE,TRUE,FALSE,30,0.1,20
2710,no,FALSE,TRUE,FALSE,30,0.1,100
2711,no,FALSE,TRUE,FALSE,30,0.5,0
2712,no,FALSE,TRUE,FALSE,30,0.5,0.1
2713,no,FALSE,TRUE,FALSE,30,0.5,0.5
2714,no,FALSE,TRUE,FALSE,30,0.5,20
2715,no,FALSE,TRUE,FALSE,30,0.5,100
2716,no,FALSE,TRUE,FALSE,30,10,0
2717,no,FALSE,TRUE,FALSE,30,10,0.1
2718,no,FALSE,TRUE,FALSE,30,10,0.5
2719,no,FALSE,TRUE,FALSE,30,10,20
2720,no,FALSE,TRUE,FALSE,30,10,100
2721,no,FALSE,TRUE,FALSE,30,100,0
2722,no,FALSE,TRUE,FALSE,30,100,0.1
2723,no,FALSE,TRUE,FALSE,30,100,0.5
2724,no,FALSE,TRUE,FALSE,30,100,20
2725,no,FALSE,TRUE,FALSE,30,100,100
2726,no,FALSE,TRUE,FALSE,100,0,0
2727,no,FALSE,TRUE,FALSE,100,0,0.1
2728,no,FALSE,TRUE,FALSE,100,0,0.5
2729,no,FALSE,TRUE,FALSE,100,0,20
2730,no,FALSE,TRUE,FALSE,100,0,100
2731,no,FALSE,TRUE,FALSE,100,0.1,0
2732,no,FALSE,TRUE,FALSE,100,0.1,0.1
2733,no,FALSE,TRUE,FALSE,100,0.1,0.5
2734,no,FALSE,TRUE,FALSE,100,0.1,20
2735,no,FALSE,TRUE,FALSE,100,0.1,100
2736,no,FALSE,TRUE,FALSE,100,0.5,0
2737,no,FALSE,TRUE,FALSE,100,0.5,0.1
2738,no,FALSE,TRUE,FALSE,100,0.5,0.5
2739,no,FALSE,TRUE,FALSE,100,0.5,20
2740,no,FALSE,TRUE,FALSE,100,0.5,100
2741,no,FALSE,TRUE,FALSE,100,10,0
2742,no,FALSE,TRUE,FALSE,100,10,0.1
2743,no,FALSE,TRUE,FALSE,100,10,0.5
2744,no,FALSE,TRUE,FALSE,100,10,20
2745,no,FALSE,TRUE,FALSE,100,10,100
2746,no,FALSE,TRUE,FALSE,100,100,0
2747,no,FALSE,TRUE,FALSE,100,100,0.1
2748,no,FALSE,TRUE,FALSE,100,100,0.5
2749,no,FALSE,TRUE,FALSE,100,100,20
2750,no,FALSE,TRUE,FALSE,100,100,100
2751,no,FALSE,FALSE,TRUE,0,0,0
2752,no,FALSE,FALSE,TRUE,0,0,0.1
2753,no,FALSE,FALSE,TRUE,0,0,0.5
2754,no,FALSE,FALSE,TRUE,0,0,20
2755,no,FALSE,FALSE,TRUE,0,0,100
2756,no,FALSE,FALSE,TRUE,0,0.1,0
2757,no,FALSE,FALSE,TRUE,0,0.1,0.1
2758,no,FALSE,FALSE,TRUE,0,0.1,0.5
2759,no,FALSE,FALSE,TRUE,0,0.1,20
2760,no,FALSE,FALSE,TRUE,0,0.1,100
2761,no,FALSE,FALSE,TRUE,0,0.5,0
2762,no,FALSE,FALSE,TRUE,0,0.5,0.1
2763,no,FALSE,FALSE,TRUE,0,0.5,0.5
2764,no,FALSE,FALSE,TRUE,0,0.5,20
2765,no,FALSE,FALSE,TRUE,0,0.5,100
2766,no,FALSE,FALSE,TRUE,0,10,0
2767,no,FALSE,FALSE,TRUE,0,10,0.1
2768,no,FALSE,FALSE,TRUE,0,10,0.5
2769,no,FALSE,FALSE,TRUE,0,10,20
2770,no,FALSE,FALSE,TRUE,0,10,100
2771,no,FALSE,FALSE,TRUE,0,100,0
2772,no,FALSE,FALSE,TRUE,0,100,0.1
2773,no,FALSE,FALSE,TRUE,0,100,0.5
2774,no,FALSE,FALSE,TRUE,0,100,20
2775,no,FALSE,FALSE,TRUE,0,100,100
2776,no,FALSE,FALSE,TRUE,0.1,0,0
2777,no,FALSE,FALSE,TRUE,0.1,0,0.1
2778,no,FALSE,FALSE,TRUE,0.1,0,0.5
2779,no,FALSE,FALSE,TRUE,0.1,0,20
2780,no,FALSE,FALSE,TRUE,0.1,0,100
2781,no,FALSE,FALSE,TRUE,0.1,0.1,0
2782,no,FALSE,FALSE,TRUE,0.1,0.1,0.1
2783,no,FALSE,FALSE,TRUE,0.1,0.1,0.5
2784,no,FALSE,FALSE,TRUE,0.1,0.1,20
2785,no,FALSE,FALSE,TRUE,0.1,0.1,100
2786,no,FALSE,FALSE,TRUE,0.1,0.5,0
2787,no,FALSE,FALSE,TRUE,0.1,0.5,0.1
2788,no,FALSE,FALSE,TRUE,0.1,0.5,0.5
2789,no,FALSE,FALSE,TRUE,0.1,0.5,20
2790,no,FALSE,FALSE,TRUE,0.1,0.5,100
2791,no,FALSE,FALSE,TRUE,0.1,10,0
2792,no,FALSE,FALSE,TRUE,0.1,10,0.1
2793,no,FALSE,FALSE,TRUE,0.1,10,0.5
2794,no,FALSE,FALSE,TRUE,0.1,10,20
2795,no,FALSE,FALSE,TRUE,0.1,10,100
